0.3125,0.21875,0.03125,0,0,0.0625,0.09375,0.03125,0,0.15625,0,0.28125,0.3125,0.21875,0.3125,0.0625,0.03125,0.125,0.0625,0,0.03125,0.03125,0.0625,0.3125,0.0625,0.125,0.03125,0.03125,0.3125,0.0625,0.0625,0.03125,0,0.03125,0.0625,0,0,7,0,1,1,0,4,0,1,4,3,0,2,1,2,0,2,1,2,1,0,1
0.31579,0.15789,0.26316,0,0,0.15789,0.31579,0,0,0.26316,0,0.21053,0.31579,0.15789,0.21053,0.15789,0.052632,0.052632,0,0,0,0.10526,0.10526,0.21053,0.15789,0.052632,0,0.10526,0.21053,0.15789,0.15789,0.15789,0,0,0.10526,0,0,2,0,0,0,2,1,2,3,1,2,0,0,1,0,0,3,0,2,0,0,1
0.33333,0.055556,0,0.22222,0,0.055556,0,0.22222,0,0.055556,0,0.27778,0.33333,0.055556,0.33333,0,0.055556,0,0,0.22222,0,0,0,0.33333,0,0,0.22222,0,0.33333,0,0.055556,0,0,0.055556,0,0.22222,0,5,0,0,0,0,0,0,0,3,1,1,0,1,0,4,0,0,0,3,0,1
0.12,0.16,0,0.12,0.12,0.04,0.08,0.2,0.12,0.04,0,0.24,0.12,0.16,0.04,0.24,0,0.16,0.04,0.12,0.04,0.08,0.2,0.04,0.24,0.16,0.16,0.08,0.04,0.24,0.04,0,0,0.08,0.2,0.12,0,1,1,2,1,0,4,0,0,0,0,0,1,0,0,3,2,2,5,0,3,1
0.35714,0.21429,0,0,0,0,0,0,0,0.21429,0,0.35714,0.35714,0.21429,0.57143,0,0,0,0,0,0,0,0,0.57143,0,0,0,0,0.57143,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1
0.18519,0.33333,0.074074,0,0.037037,0.037037,0.11111,0.11111,0.037037,0.25926,0,0.18519,0.18519,0.33333,0.2963,0.074074,0,0.18519,0.037037,0,0.037037,0.11111,0.037037,0.2963,0.074074,0.18519,0.037037,0.11111,0.2963,0.074074,0.037037,0.074074,0,0.11111,0.037037,0,0,4,0,0,1,0,5,0,2,4,4,0,1,0,0,0,1,3,1,0,1,1
0.03125,0.40625,0.0625,0,0.09375,0.0625,0.03125,0.03125,0.09375,0.3125,0,0.03125,0.03125,0.40625,0.28125,0.09375,0.03125,0.125,0.03125,0,0,0.0625,0.03125,0.28125,0.09375,0.125,0,0.0625,0.28125,0.09375,0.0625,0.03125,0,0.03125,0.03125,0,0,0,0,0,0,0,4,1,1,8,9,0,1,1,1,0,0,1,1,1,3,1
0.13043,0.21739,0,0,0,0,0,0.043478,0,0.21739,0,0.13043,0.13043,0.21739,0.34783,0,0,0,0,0,0,0.043478,0,0.34783,0,0,0,0.043478,0.34783,0,0,0,0,0.043478,0,0,0,3,0,0,0,2,0,0,0,12,5,0,0,0,0,0,0,1,0,0,0,1
0.26667,0,0.33333,0,0,0,0.33333,0,0,0.33333,0,0.26667,0.26667,0,0.26667,0,0,0,0,0,0,0,0,0.26667,0,0,0,0,0.26667,0,0,0.33333,0,0,0,0,0,4,0,0,0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0.58824,0,0,0.058824,0,0,0,0.058824,0.58824,0,0,0,0.58824,0.58824,0.058824,0,0,0,0,0,0,0,0.58824,0.058824,0,0,0,0.58824,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1,1
0.25,0.05,0.2,0,0,0.05,0.2,0.05,0,0.2,0,0.25,0.25,0.05,0.2,0.1,0.05,0.05,0,0,0,0.05,0.05,0.2,0.1,0.05,0,0.05,0.2,0.1,0.05,0.2,0,0.1,0.05,0,0,4,2,0,0,2,1,0,4,3,0,1,0,1,0,0,0,1,1,0,0,1
0.13043,0.21739,0.13043,0,0,0.043478,0.13043,0,0,0.13043,0,0.13043,0.13043,0.21739,0.13043,0.086957,0,0.17391,0.043478,0,0,0.043478,0.043478,0.13043,0.086957,0.17391,0,0.043478,0.13043,0.086957,0.043478,0.086957,0,0.043478,0.043478,0,0,2,1,0,0,2,4,1,2,4,1,1,1,0,1,0,1,0,1,1,0,1
0.2,0.3,0,0,0,0,0,0.25,0,0,0,0.2,0.2,0.3,0.2,0.25,0,0.3,0,0,0,0.25,0,0.2,0.25,0.3,0,0.25,0.2,0.25,0,0,0,0.25,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.25,0.125,0.125,0,0,0.083333,0.125,0.041667,0,0.20833,0,0.25,0.25,0.125,0.25,0.083333,0.083333,0.041667,0,0,0,0.041667,0.083333,0.25,0.083333,0.041667,0,0.041667,0.25,0.083333,0.083333,0.125,0,0.041667,0.083333,0,0,4,2,0,0,3,1,0,3,4,2,0,0,2,0,0,0,1,2,0,0,1
0.066667,0.4,0.13333,0,0,0,0.13333,0,0,0.2,0,0.066667,0.066667,0.4,0.13333,0,0,0.33333,0,0,0,0,0,0.13333,0,0.33333,0,0,0.13333,0,0,0.13333,0,0,0,0,0,1,0,0,0,2,5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1
0.33333,0.041667,0.16667,0,0,0.041667,0.29167,0,0,0.20833,0,0.25,0.33333,0.041667,0.20833,0.20833,0.041667,0,0,0,0,0,0.083333,0.20833,0.20833,0,0,0,0.20833,0.20833,0.041667,0.16667,0,0,0.083333,0,0,4,2,0,0,3,0,0,4,4,1,0,0,1,0,0,3,0,2,0,0,1
0.22222,0.22222,0.16667,0.055556,0,0,0.16667,0.055556,0,0.38889,0,0.33333,0.22222,0.22222,0.44444,0,0,0,0,0.055556,0,0,0.11111,0.44444,0,0,0.055556,0,0.44444,0,0,0.16667,0,0,0.11111,0.055556,0,4,0,0,0,0,0,0,3,4,4,0,0,0,0,1,0,0,2,0,0,1
0.25,0.125,0.16667,0,0,0.083333,0.20833,0.041667,0,0.25,0,0.125,0.25,0.125,0.20833,0.125,0.083333,0.041667,0,0,0,0.041667,0,0.20833,0.125,0.041667,0,0.041667,0.20833,0.125,0.083333,0.16667,0,0.083333,0,0,0,3,2,0,0,3,1,0,4,4,2,1,0,2,0,0,1,1,0,0,0,1
0.23077,0.15385,0.076923,0,0,0.038462,0.19231,0.11538,0,0.19231,0,0.11538,0.23077,0.15385,0.23077,0.15385,0,0,0,0,0,0.15385,0.038462,0.23077,0.15385,0,0,0.15385,0.23077,0.15385,0.038462,0.038462,0,0.11538,0.038462,0,0,2,0,0,0,2,0,1,1,7,4,0,0,0,0,0,4,3,1,1,0,1
0.0625,0.1875,0.125,0,0,0,0.125,0,0,0.25,0,0.25,0.0625,0.1875,0.1875,0,0,0.0625,0,0,0,0,0.1875,0.1875,0,0.0625,0,0,0.1875,0,0,0.125,0,0,0.1875,0,0,1,0,0,0,1,1,0,2,6,2,0,0,0,0,0,0,0,3,0,0,1
0.35714,0.047619,0.16667,0.11905,0.02381,0.33333,0.21429,0.16667,0.02381,0.2381,0,0.047619,0.35714,0.047619,0.071429,0.095238,0.2619,0,0,0.11905,0.047619,0.071429,0.02381,0.071429,0.095238,0,0.16667,0.071429,0.071429,0.095238,0.33333,0.14286,0,0.047619,0.02381,0.11905,0,1,0,2,2,2,0,1,6,1,2,0,0,11,1,5,3,2,1,1,1,1
0.16667,0.13333,0.066667,0.1,0,0.066667,0.13333,0.13333,0,0.2,0,0.1,0.16667,0.13333,0.16667,0.13333,0.033333,0.033333,0.066667,0.1,0.033333,0.033333,0.033333,0.16667,0.13333,0.033333,0.13333,0.033333,0.16667,0.13333,0.066667,0.066667,0,0.033333,0.033333,0.1,0,2,2,3,1,0,1,0,2,4,3,0,2,1,2,3,2,1,1,0,0,1
0.23333,0.1,0.1,0.033333,0.033333,0.1,0.23333,0.066667,0.033333,0.16667,0,0.1,0.23333,0.1,0.066667,0.36667,0.066667,0.066667,0.033333,0.033333,0.033333,0.033333,0.066667,0.066667,0.36667,0.066667,0.066667,0.033333,0.066667,0.36667,0.1,0.1,0,0.033333,0.066667,0.033333,0,1,6,1,1,1,2,0,3,2,1,0,1,2,0,1,4,1,2,0,1,1
0.16667,0.25,0,0,0,0,0,0,0,0.25,0,0.16667,0.16667,0.25,0.41667,0,0,0,0,0,0,0,0,0.41667,0,0,0,0,0.41667,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1
0.13636,0.13636,0.13636,0,0,0,0.13636,0,0,0.18182,0,0.18182,0.13636,0.13636,0.18182,0,0,0.090909,0.090909,0,0,0,0.045455,0.18182,0,0.090909,0,0,0.18182,0,0,0.13636,0,0,0.045455,0,0,3,0,0,0,3,2,0,3,7,1,0,2,0,0,0,0,0,1,0,0,1
0.24,0.12,0.08,0,0,0.08,0.16,0,0,0.16,0,0.2,0.24,0.12,0.16,0.16,0.08,0.04,0.04,0,0,0,0.12,0.16,0.16,0.04,0,0,0.16,0.16,0.08,0.08,0,0,0.12,0,0,2,2,0,0,3,1,0,2,4,2,0,1,2,1,0,2,0,3,0,0,1
0.125,0.3125,0.1875,0,0,0,0.25,0,0,0.3125,0,0.1875,0.125,0.3125,0.1875,0.0625,0,0.1875,0,0,0,0,0.125,0.1875,0.0625,0.1875,0,0,0.1875,0.0625,0,0.1875,0,0,0.125,0,0,1,0,1,0,1,3,0,3,2,2,0,0,0,0,0,1,0,2,0,0,1
0.083333,0.33333,0.25,0,0,0.083333,0.25,0,0,0.33333,0,0,0.083333,0.33333,0.16667,0.083333,0,0.16667,0,0,0,0.083333,0,0.16667,0.083333,0.16667,0,0.083333,0.16667,0.083333,0.083333,0.16667,0,0.083333,0,0,0,0,0,0,0,0,2,1,2,2,2,1,0,0,0,0,1,0,0,1,0,1
0.125,0.3125,0.125,0,0,0,0.1875,0,0,0.25,0,0.25,0.125,0.3125,0.1875,0.0625,0,0.1875,0,0,0,0,0.1875,0.1875,0.0625,0.1875,0,0,0.1875,0.0625,0,0.125,0,0,0.1875,0,0,1,0,1,0,1,3,0,2,2,2,0,0,0,0,0,1,0,3,0,0,1
0.13333,0.16667,0.1,0.033333,0,0.033333,0.13333,0.2,0,0.13333,0,0.1,0.13333,0.16667,0.13333,0.16667,0,0.1,0,0.033333,0,0.2,0.033333,0.13333,0.16667,0.1,0.033333,0.2,0.13333,0.16667,0.033333,0.066667,0,0.16667,0.033333,0.033333,0,2,3,0,0,2,3,1,2,6,2,0,0,0,0,1,2,5,1,0,0,1
0.24138,0.17241,0.10345,0,0.034483,0.17241,0.10345,0.10345,0.034483,0.068966,0,0.10345,0.24138,0.17241,0.13793,0.13793,0.068966,0.10345,0,0,0,0.2069,0.034483,0.13793,0.13793,0.10345,0,0.2069,0.13793,0.13793,0.17241,0,0,0.10345,0.034483,0,0,2,0,1,0,4,3,3,0,3,2,0,0,2,1,0,3,3,1,0,1,1
0.17647,0.17647,0.058824,0.058824,0.058824,0.11765,0.088235,0.058824,0.058824,0.058824,0,0.088235,0.17647,0.17647,0.058824,0.29412,0.058824,0.17647,0.088235,0.058824,0.029412,0.029412,0.029412,0.058824,0.29412,0.17647,0.088235,0.029412,0.058824,0.29412,0.11765,0.029412,0,0,0.029412,0.058824,0,2,6,1,1,0,6,1,1,1,0,0,3,2,2,2,2,0,1,1,2,1
0,0.6,0,0.13333,0,0,0,0.13333,0,0.6,0,0,0,0.6,0.6,0,0,0,0,0.13333,0,0,0,0.6,0,0,0.13333,0,0.6,0,0,0,0,0,0,0.13333,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,2,0,0,0,0,0,1
0.076923,0.23077,0.076923,0.076923,0,0,0.15385,0.076923,0,0.23077,0,0.076923,0.076923,0.23077,0.15385,0.076923,0,0.076923,0,0.076923,0,0,0.076923,0.15385,0.076923,0.076923,0.076923,0,0.15385,0.076923,0,0.076923,0,0,0.076923,0.076923,0,0,0,0,0,3,1,0,1,1,2,0,0,0,1,1,1,0,1,1,0,1
0.16,0.2,0.08,0.04,0.04,0.08,0,0.12,0.04,0.08,0,0.24,0.16,0.2,0.24,0.04,0,0.12,0,0.04,0,0.16,0.08,0.24,0.04,0.12,0.04,0.16,0.24,0.04,0.08,0,0,0.08,0.08,0.04,0,4,0,0,0,1,3,2,0,5,2,0,0,0,0,1,0,2,2,2,1,1
0.23077,0.23077,0.11538,0.038462,0,0.076923,0.076923,0.076923,0,0.11538,0,0.30769,0.23077,0.23077,0.26923,0.038462,0,0.15385,0.076923,0.038462,0,0.11538,0.11538,0.26923,0.038462,0.15385,0.038462,0.11538,0.26923,0.038462,0.076923,0.038462,0,0.038462,0.11538,0.038462,0,5,0,0,0,1,4,2,1,1,2,0,2,0,0,1,1,1,3,2,0,1
0.16667,0.13889,0.083333,0.027778,0.083333,0.055556,0.13889,0.083333,0.083333,0.083333,0,0.083333,0.16667,0.13889,0.083333,0.33333,0.027778,0.11111,0.027778,0.027778,0,0.083333,0.027778,0.083333,0.33333,0.11111,0.027778,0.083333,0.083333,0.33333,0.055556,0.055556,0,0.055556,0.027778,0.027778,0,2,6,1,0,1,4,1,2,4,1,0,1,1,2,1,3,2,1,0,3,1
0.16667,0.16667,0,0.16667,0.083333,0.25,0,0.16667,0.083333,0.33333,0,0.083333,0.16667,0.16667,0.25,0.083333,0.083333,0,0,0.16667,0.16667,0,0,0.25,0.083333,0,0.33333,0,0.25,0.083333,0.25,0,0,0,0,0.16667,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,2,0,0,0,2,1,1
0.090909,0.18182,0.18182,0.090909,0,0,0.27273,0.18182,0,0.27273,0,0,0.090909,0.18182,0.090909,0.090909,0,0.090909,0,0.090909,0,0.090909,0,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0,0.18182,0,0.090909,0,0.090909,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,1,1,1,0,0,0,1
0.19231,0.19231,0.11538,0.076923,0.038462,0.038462,0.11538,0.076923,0.038462,0.15385,0,0.19231,0.19231,0.19231,0.23077,0.076923,0,0.11538,0,0.076923,0,0.038462,0.038462,0.23077,0.076923,0.11538,0.076923,0.038462,0.23077,0.076923,0.038462,0.076923,0,0,0.038462,0.076923,0,4,0,0,0,2,3,1,2,7,2,0,0,0,0,2,1,0,1,0,1,1
0.14286,0,0,0,0,0.14286,0,0,0,0,0,0,0.14286,0,0,0.071429,0.14286,0,0,0,0,0,0,0,0.071429,0,0,0,0,0.071429,0.14286,0,0,0,0,0,0,0,2,0,0,4,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,1
0.36842,0.21053,0.21053,0,0,0.15789,0.21053,0,0,0.26316,0,0.26316,0.36842,0.21053,0.36842,0.10526,0.052632,0.052632,0.10526,0,0,0.10526,0.052632,0.36842,0.10526,0.052632,0,0.10526,0.36842,0.10526,0.15789,0.10526,0,0,0.052632,0,0,4,0,0,0,1,1,2,2,0,3,0,2,1,0,0,2,0,1,0,0,1
0.28571,0.35714,0.071429,0.071429,0,0.14286,0.21429,0.071429,0,0.21429,0,0,0.28571,0.35714,0.14286,0.14286,0.14286,0.21429,0.071429,0.071429,0,0,0,0.14286,0.14286,0.21429,0.071429,0,0.14286,0.14286,0.14286,0.071429,0,0,0,0.071429,0,0,0,0,0,1,3,0,1,1,2,0,1,2,0,1,2,0,0,0,0,1
0.15909,0.13636,0.068182,0.045455,0.022727,0.13636,0.045455,0.068182,0.022727,0.022727,0,0.13636,0.15909,0.13636,0.068182,0.29545,0.045455,0.13636,0,0.045455,0.022727,0.090909,0.068182,0.068182,0.29545,0.13636,0.068182,0.090909,0.068182,0.29545,0.13636,0,0,0.022727,0.068182,0.045455,0,3,10,3,1,2,6,3,0,0,0,0,0,2,5,2,2,1,3,0,1,1
0.2,0.2,0.033333,0,0,0.066667,0.033333,0.066667,0,0.23333,0,0.26667,0.2,0.2,0.33333,0.066667,0,0.066667,0,0,0.066667,0.066667,0.066667,0.33333,0.066667,0.066667,0.066667,0.066667,0.33333,0.066667,0.066667,0.033333,0,0.066667,0.066667,0,0,6,2,1,2,0,2,0,1,7,4,0,0,0,1,0,0,2,2,0,0,1
0.076923,0.46154,0,0,0,0,0,0,0,0.38462,0,0.15385,0.076923,0.46154,0.46154,0,0,0.076923,0,0,0,0,0.076923,0.46154,0,0.076923,0,0,0.46154,0,0,0,0,0.076923,0.076923,0,0,1,0,0,0,1,1,0,0,3,5,1,0,0,0,0,0,0,1,0,0,1
0.088889,0.2,0.044444,0.15556,0,0.066667,0.088889,0.17778,0,0.17778,0,0.044444,0.088889,0.2,0.11111,0.17778,0.022222,0.11111,0.044444,0.15556,0.044444,0.022222,0.022222,0.11111,0.17778,0.11111,0.2,0.022222,0.11111,0.17778,0.066667,0.044444,0,0.022222,0.022222,0.15556,0,1,6,0,2,3,5,0,2,7,4,0,2,1,1,7,2,1,1,0,0,1
0.090909,0.27273,0,0,0,0,0,0,0,0.18182,0,0.090909,0.090909,0.27273,0.27273,0,0,0.090909,0,0,0,0,0,0.27273,0,0.090909,0,0,0.27273,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,3,0,1
0.083333,0.33333,0.083333,0,0,0,0.16667,0,0,0.33333,0,0,0.083333,0.33333,0.25,0.083333,0,0.083333,0,0,0,0,0,0.25,0.083333,0.083333,0,0,0.25,0.083333,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,0,1,0,0,1,0,1
0.26316,0.15789,0.052632,0.052632,0.078947,0.052632,0.15789,0.052632,0.078947,0.052632,0,0.13158,0.26316,0.15789,0.10526,0.34211,0.052632,0.15789,0.078947,0.052632,0,0,0.026316,0.10526,0.34211,0.15789,0.052632,0,0.10526,0.34211,0.052632,0.052632,0,0,0.026316,0.052632,0,4,6,0,0,1,6,0,2,2,0,0,3,2,2,2,4,0,1,0,3,1
0.10811,0.18919,0.081081,0.16216,0.054054,0.081081,0.054054,0.21622,0.054054,0.054054,0,0.054054,0.10811,0.18919,0.081081,0.24324,0.027027,0.16216,0.027027,0.16216,0,0.10811,0,0.081081,0.24324,0.16216,0.16216,0.10811,0.081081,0.24324,0.081081,0.027027,0,0.054054,0,0.16216,0,2,6,0,0,3,6,2,1,1,1,0,1,1,2,6,1,2,0,0,2,1
0.2,0.13333,0.1,0,0.033333,0.1,0.16667,0.066667,0.033333,0.16667,0,0.16667,0.2,0.13333,0.1,0.3,0.066667,0.1,0.066667,0,0.033333,0.066667,0.1,0.1,0.3,0.1,0.033333,0.066667,0.1,0.3,0.1,0.1,0,0.066667,0.1,0,0,2,6,0,1,0,3,0,3,1,1,0,2,2,0,0,2,2,3,1,1,1
0.15385,0.46154,0.15385,0,0,0,0.30769,0,0,0.46154,0,0,0.15385,0.46154,0.30769,0.15385,0,0.15385,0.076923,0,0,0,0,0.30769,0.15385,0.15385,0,0,0.30769,0.15385,0,0.15385,0,0,0,0,0,0,0,0,0,1,2,0,2,1,4,0,1,0,0,0,2,0,0,0,0,1
0.16216,0.081081,0.18919,0.081081,0,0.16216,0.18919,0.13514,0,0.16216,0,0.027027,0.16216,0.081081,0,0.027027,0.13514,0.081081,0.10811,0.081081,0,0.081081,0.027027,0,0.027027,0.081081,0.081081,0.081081,0,0.027027,0.16216,0.16216,0,0.054054,0.027027,0.081081,0,0,0,2,0,1,3,1,6,3,0,0,4,5,3,3,1,2,1,2,0,1
0.30769,0.15385,0,0.076923,0,0.30769,0,0.076923,0,0.30769,0,0.23077,0.30769,0.15385,0.30769,0,0.15385,0,0,0.076923,0.15385,0,0.076923,0.30769,0,0,0.23077,0,0.30769,0,0.30769,0,0,0.076923,0.076923,0.076923,0,2,0,0,2,1,0,0,0,0,2,1,0,2,0,1,0,0,1,1,0,1
0.1875,0.5625,0.0625,0,0,0.0625,0.1875,0,0,0.4375,0,0.0625,0.1875,0.5625,0.375,0.125,0.0625,0.1875,0,0,0,0,0.0625,0.375,0.125,0.1875,0,0,0.375,0.125,0.0625,0.0625,0,0,0.0625,0,0,0,0,0,0,1,3,0,1,1,6,0,0,1,0,0,2,0,1,0,0,1
0.10526,0.31579,0.10526,0.052632,0,0,0.10526,0.052632,0,0.21053,0,0.21053,0.10526,0.31579,0.21053,0,0,0.21053,0.052632,0.052632,0,0,0.10526,0.21053,0,0.21053,0.052632,0,0.21053,0,0,0.10526,0,0,0.10526,0.052632,0,2,0,1,0,2,4,0,2,2,2,0,1,0,0,1,0,0,2,0,0,1
0.16,0.08,0.04,0.2,0,0.04,0.08,0.24,0,0.08,0,0.12,0.16,0.08,0.12,0.12,0.04,0.04,0,0.2,0,0.04,0.04,0.12,0.12,0.04,0.2,0.04,0.12,0.12,0.04,0.04,0,0.08,0.04,0.2,0,2,2,0,0,2,1,0,1,3,1,1,0,1,1,5,1,1,1,2,0,1
0,0.33333,0,0,0,0,0,0,0,0.26667,0,0.2,0,0.33333,0.26667,0,0,0.066667,0.066667,0,0,0,0.2,0.26667,0,0.066667,0,0,0.26667,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,3,1,0,1
0.11765,0.23529,0.058824,0.17647,0,0.11765,0.11765,0.23529,0,0.23529,0,0,0.11765,0.23529,0.11765,0.058824,0.058824,0.11765,0,0.17647,0.058824,0.058824,0,0.11765,0.058824,0.11765,0.23529,0.058824,0.11765,0.058824,0.11765,0.058824,0,0.29412,0,0.17647,0,0,0,0,1,0,2,0,1,1,2,4,0,1,0,3,1,1,0,0,0,1
0.15,0.15,0.05,0.1,0,0.05,0.15,0.1,0,0.1,0,0,0.15,0.15,0.1,0.45,0,0.05,0.1,0.1,0,0.05,0,0.1,0.45,0.05,0.1,0.05,0.1,0.45,0.05,0,0,0,0,0.1,0,0,6,0,0,0,1,1,0,1,2,0,2,0,1,2,3,0,0,1,0,1
