-5.351331,-3.77091,-7.0390477,0.3295836,-0.16307873,-3.4727013,0,42.123913,-2.2193604,0,12.950292,0.052632,0.052632,0.052632,0.1228566,0.21053,0.21053,0.26316,0.26316,0.26316,-1.5596391,0,0,0,0,2.381125,0,1,0,0.15789,0.15789,0,0.71019673,1,0,0.15789,0.15789,0,-1.9066727,0,0,0,0,0,4.774607,0,0,0.21053,0,0.5446326,0.052632,0.97500414,-0.120997764,-1.7378829,0.5357005,0,-0.86952686,0,-0.67841464,0.26316,0.26316,0,-0.2056576,0.80670756,1.1259897,0,0.26316,0,-0.22438228,-0.57013285,1
6.0929313,-2.014518,-5.4697638,-2.5767066,-8.430458,-1.1016426,0,36.521637,-0.8100458,0,11.114006,0.08,0.08,0.08,-2.5364566,0.24,0.24,0.2,0.2,0.2,-0.5099557,0,0,0.04,0.04,-2.8463025,0,1,0,0.24,0.24,0,-0.12606253,0,0,0.12,0.12,1,1.2489043,0,0,0,0,0,4.372517,0,0,0.28,0,-1.3022932,0,-4.202031,-1.0176115,-4.638616,1.3921489,0,-1.016759,0,1.2505026,0.2,0.2,0,0.09015976,1.6893845,-1.1049536,0,0.32,0,0.9803629,-1.2258704,1
2.863573,1.5568063,-1.5722942,-6.413543,-8.579818,12.0468235,0,40.713623,3.1410403,0,14.846086,0,0,0,1.2588897,0,0,0.18182,0.18182,0.18182,-0.36002156,0.333333333,0,0,0,2.6149201,0.666666667,9,0.666666667,0.22727,0.22727,0,-1.2098737,0,0.666666667,0,0,0,1.8938848,0,0,0,0,0,-1.6565562,0,0,0.18182,0,-2.9016726,0,-0.09218365,1.309246,2.6829493,0.026779685,0,0.80150306,0,-1.8412629,0.090909,0.090909,0,0.88378423,-0.34076956,1.4628278,1,0.13636,0,1.8635435,0.5555339,1
-4.8668294,-1.8693713,-7.5197115,0.88262427,0.87408125,-2.1531181,0,41.807358,-1.3454157,0.033333,12.986063,0.33333,0.33333,0.33333,-2.077146,0.1,0.1,0.066667,0.066667,0.066667,0.06257561,0,1,0.033333,0.066667,0.5942385,0,2,0,0.1,0.1,0.066667,0.12684022,1,0,0.033333,0.033333,1,-0.44484082,0.033333,0.033333,0.033333,0,0,-3.3598068,0.033333,0.033333,0.16667,1,-0.94135845,0.033333,0.072328724,-2.8176448,-0.0012007,-1.3923784,0,-0.8755086,1,1.100789,0.23333,0.23333,0,0.3244957,-0.83359087,5.8549747,0,0.13333,6,1.0074425,-0.06576439,1
2.544179,-0.4452181,-5.816091,0.79698396,-10.938577,-3.2089972,0,37.71236,-0.3970072,0,13.998818,0.125,0.125,0.125,3.0079854,0.083333,0.083333,0.29167,0.29167,0.29167,-0.53154325,0,0,0,0,2.0631194,0,3,0.333333333,0.16667,0.16667,0,0.35992718,1,0.333333333,0,0,0,1.1825407,0,0,0,0,0,5.4783273,0,0,0.20833,0,-1.5371952,0.041667,-1.3175586,1.4039257,-1.9699687,0.80184835,0,-1.0486869,0,-1.0886524,0.29167,0.29167,0,-0.9720466,-1.8378396,2.4673285,0,0.25,2,-1.4116051,-0.8456246,1
-3.0660708,-0.7684193,-6.3867793,-0.26230204,-1.1871294,0.9171681,0,43.534763,-0.16974741,0.086957,11.926529,0.043478,0.043478,0.043478,-0.09324106,0.086957,0.086957,0.30435,0.30435,0.30435,-1.2622509,0,1,0.043478,0.086957,0.6061178,1,5,0,0.30435,0.30435,0.13043,0.41727817,0,1,0.13043,0.13043,1,0.49123365,0.043478,0.043478,0.043478,0,0,0.73366916,0.043478,0.043478,0.26087,2,-0.7817256,0,1.7104031,2.124639,-0.70263875,0.58740455,0,0.10379322,1,-0.5019514,0.086957,0.086957,0,-0.7889524,-0.8363406,-4.2485538,0,0.17391,0,1.1934536,0.8668171,1
1.8301116,0.62792647,0.5201852,0.36153746,-8.66604,3.2453022,1,37.35894,-2.546926,0.125,14.116699,0.125,0.125,0.125,1.0954478,0.083333,0.083333,0.16667,0.16667,0.16667,-0.45859623,0,0,0,0.041667,1.2077826,0,3,0,0.041667,0.041667,0.125,0.24003641,0,1,0.083333,0.083333,0,0.4523583,0.041667,0.041667,0.041667,0,0,4.296095,0,0,0.20833,2,-1.4441674,0,-4.6953893,2.3200884,-3.5553036,2.986874,1,0.14637002,1,-1.7876358,0.25,0.25,0,-1.8544567,-0.9144318,5.979204,0,0.20833,2,-0.39235124,-0.8491781,1
8.938486,-1.0100613,-2.4651663,-9.310857,-12.977444,8.875151,0,33.236717,1.2447119,0.03125,7.7260427,0.0625,0.0625,0.0625,-2.2676306,0.0625,0.0625,0.3125,0.3125,0.3125,0.49913335,0,0,0.03125,0.03125,-3.5593848,0,4,0,0.21875,0.21875,0.03125,1.8133187,2,0,0.03125,0.03125,1,2.1901438,0,0,0,1,2,-4.887637,0,0,0.15625,1,0.14028199,0.0625,-4.673107,-0.020601032,-4.376077,-0.25499696,0,-2.673355,0,2.9820209,0.3125,0.3125,0.5,-0.21224481,0.3588637,-1.5075439,0,0.28125,0,-1.4861484,-1.667011,1
2.2315762,-0.7293495,-6.252422,0.30332866,-7.6032686,-4.430867,0,36.452755,-1.5626633,0,13.642142,0.15789,0.15789,0.15789,2.620656,0.15789,0.15789,0.21053,0.21053,0.21053,0.45322123,0,0,0,0,3.4560819,0,1,0,0.15789,0.15789,0,-1.1665612,0,0,0.10526,0.10526,0,-2.4833798,0,0,0,0,0,6.2468405,0,0,0.26316,0,0.3660267,0,-0.21205264,-0.34213242,-1.760648,0.659808,0,-0.95385283,0,1.2704272,0.31579,0.31579,0,-1.484668,1.7644573,2.6993368,1,0.21053,0,-0.33771002,-0.49864456,1
7.491683,-3.538338,9.829107,-4.2128377,8.761709,-0.42268407,1,38.673725,-2.7478886,0.055556,12.919817,0,0,0,1.6816853,0.055556,0.055556,0.33333,0.33333,0.33333,-2.0306876,0.5,0,0,0.22222,0.74299765,0,3,0,0.055556,0.055556,0.22222,5.810164,0,0,0,0,0,-1.5449338,0.22222,0.22222,0.22222,0,0,0.6898659,0,0,0.055556,0,-1.1027341,0,-0.48254636,5.7971363,-0.21278399,-1.1438745,0,0.39125448,4,1.5834801,0.33333,0.33333,0,-2.1677876,0.58652735,-6.78787,0,0.27778,0,-0.88225245,2.2000272,1
-0.94239026,-4.0610895,-4.5506034,-4.2337947,-2.8961003,-9.55648,0,41.504845,-0.7583592,0.08,8.90334,0.24,0.24,0.24,0.40201262,0.04,0.04,0.04,0.04,0.04,1.4661857,0,3,0.04,0.16,0.9309671,0,0,0,0.16,0.16,0.2,-1.7045969,1,0,0.08,0.08,1,0.07179344,0.12,0.12,0.12,2,0,-2.027141,0.12,0.12,0.04,2,-1.8737775,0.04,1.2249823,-2.5704987,-1.6016328,1.7298888,0,-0.2741056,3,-0.5530556,0.12,0.12,0,2.048916,-0.78621966,0.80426663,0,0.24,1,0.17726387,-1.8991418,1
2.4445121,-7.770662,4.830803,-4.2664657,2.3845558,13.880711,0,39.09844,1.5933174,0,12.307388,0,0,0,-0.44267723,0,0,0.57143,0.57143,0.57143,-3.209145,0.666666667,0,0,0,-0.65151334,0,5,0,0.21429,0.21429,0,0.44083318,0,0,0,0,0,-0.28974277,0,0,0,0,0,5.060112,0,0,0.21429,0,0.64926434,0,1.3051183,3.8919394,-0.14727864,1.1513152,0,0.11480611,0,-1.0698903,0.35714,0.35714,0,1.2812213,-0.04993532,0.5691582,1,0.35714,0,1.5222484,0.2805832,1
5.2203035,-0.62544423,-6.881756,-5.1771092,-10.601895,6.1961756,0,38.489853,-0.122216254,0.11111,10.581136,0.074074,0.074074,0.074074,-2.5090787,0.037037,0.037037,0.2963,0.2963,0.2963,-1.0443537,0,1,0.037037,0.037037,-4.0572453,0,4,0.5,0.33333,0.33333,0.11111,0.2967957,1,0,0.11111,0.11111,1,0.80098814,0,0,0,0,0,-3.4363828,0.037037,0.037037,0.25926,3,-1.7952205,0.037037,-1.053326,-1.0389248,-5.328489,-0.766338,0,-0.5615545,0,-1.2640235,0.18519,0.18519,0,0.5614832,-0.4768389,-2.7493482,0,0.18519,0,0.950444,-0.7232509,1
0.20135924,7.0957313,-1.9441364,1.5470189,-4.464126,1.0879045,0,37.688484,-0.06382732,0.03125,15.95668,0.09375,0.09375,0.09375,0.3601632,0.0625,0.0625,0.28125,0.28125,0.28125,-1.6543998,0.25,3,0,0,0.87342197,0.5,8,1,0.40625,0.40625,0.03125,-1.3383034,1,1,0.0625,0.0625,0,2.4795737,0,0,0,0,1,-2.475914,0.09375,0.09375,0.3125,1,2.236078,0.03125,3.3662837,-1.7813283,0.59596246,-0.51125497,0,-0.09191376,0,-0.8471007,0.03125,0.03125,0,-0.047116324,-0.87525797,-0.82907486,0,0.03125,0,0.46053183,-2.5215747,1
-1.3614509,-3.4898794,7.7344866,7.0521727,4.8803062,12.544938,0,40.0966,4.092077,0.043478,17.234661,0,0,0,0.36374253,0,0,0.34783,0.34783,0.34783,-3.9069874,1,0,0,0,2.1014993,0.4,12,0.2,0.21739,0.21739,0.043478,2.0081594,0,0.2,0.043478,0.043478,0,-2.5438592,0,0,0,0,0,6.3944902,0,0,0.21739,1,2.950068,0,2.111837,1.7485167,3.710461,1.296339,0,-0.076192036,0,0.8393517,0.13043,0.13043,0,0.90913343,1.2528936,3.5277047,0.6,0.13043,0,-0.5986111,2.2492125,1
-5.6139083,-0.30561572,2.1727412,2.3502994,1.5512686,9.427844,0,40.401615,-3.9897692,0,15.881856,0,0,0,-1.9363171,0,0,0.26667,0.26667,0.26667,-1.4941022,0.333333333,0,0,0,-1.2719259,0,4,0.666666667,0,0,0,-0.074672684,0,0,0,0,0,-4.4680705,0,0,0,0,0,-3.271169,0,0,0.33333,0,1.0176698,0,0.7473609,-2.3359854,-10.351526,-1.9711926,0,0.03175809,0,-1.2719831,0.26667,0.26667,0,1.393971,0.17819688,0.08239856,1,0.26667,0,-0.22580998,-1.9251649,1
-2.873039,12.3223095,7.20339,10.380599,-0.9182578,9.453984,0,37.3082,0.42892453,0,19.655424,0.058824,0.058824,0.058824,-2.2430003,0,0,0.58824,0.58824,0.58824,-3.3145173,0.25,1,0,0,2.2331104,0,6,1,0.58824,0.58824,0,2.1041453,0,0.75,0,0,0,2.272548,0,0,0,0,0,4.0925937,0.058824,0.058824,0.58824,0,4.985371,0,-6.272236,2.0168657,3.174335,0.69158286,0,0.79197204,0,-1.299671,0,0,0,-0.61083776,-0.782088,-0.5509876,0,0,0,0.29094034,-2.830996,1
-0.8156603,-2.4999638,-7.4030504,-1.9218321,-4.563065,1.408776,1,38.971382,-1.8645108,0.1,13.913662,0.1,0.1,0.1,0.25826013,0.05,0.05,0.2,0.2,0.2,-0.94788086,0,0,0,0,0.50312084,0,3,0,0.05,0.05,0.05,0.5292856,0,0,0.05,0.05,0,-2.4581223,0,0,0,0,0,1.1545081,0,0,0.2,1,-1.4295692,0,-0.6778927,0.16592158,0.49062476,-0.15310808,0,0.34208494,0,-0.6270452,0.25,0.25,0,-0.024046613,0.14643937,2.7884066,0,0.25,2,0.20929246,-0.21012266,1
3.3345053,1.3228693,-5.7090187,-7.108447,-8.628762,6.693776,1,40.076866,0.91391397,0.043478,11.255103,0.086957,0.086957,0.086957,0.6868448,0.043478,0.043478,0.13043,0.13043,0.13043,0.41168484,0,0,0,0,1.7022898,0,4,0.5,0.21739,0.21739,0,0.5953424,1,0,0.043478,0.043478,0,1.5820946,0,0,0,0,1,-1.8531605,0,0,0.13043,0,-3.0230696,0.043478,-2.0745273,1.2104311,2.7723668,0.4423961,0,0.50956625,0,-1.434098,0.13043,0.13043,0.5,0.2375507,-0.22048867,0.9464707,0.5,0.13043,1,1.2166905,0.7742032,1
4.4794936,-7.2880015,-0.39580798,-7.2631445,-1.4740343,-4.245031,0,36.166424,-3.90587,0.25,7.5188694,0.25,0.25,0.25,-0.5736829,0,0,0.2,0.2,0.2,2.2392094,0,0,0,0,0.5496132,0,0,0,0.3,0.3,0.25,2.4133089,0,0,0.25,0.25,0,0.24011979,0,0,0,0,0,0.7399665,0,0,0,5,1.7303189,0,-4.357771,-4.088943,-3.738723,-1.9495908,0,0.8000937,0,-1.06979,0.2,0.2,0,-0.14846417,-0.94523835,4.4730124,0,0.2,5,1.0842918,2.0752454,1
3.1479075,-0.68882006,-4.3320055,-6.2718883,-10.427696,8.241826,0,36.96697,-0.33604416,0.041667,11.351379,0.083333,0.083333,0.083333,2.8993232,0.083333,0.083333,0.25,0.25,0.25,-0.39690673,0,0,0,0,1.9077078,0,4,0.666666667,0.125,0.125,0.041667,-0.30986652,0,0.333333333,0.041667,0.041667,0,0.38582084,0,0,0,0,0,2.060513,0,0,0.20833,1,-1.576247,0,-0.76261747,0.7224598,2.555874,2.3492024,0,-1.037656,0,-2.5690603,0.25,0.25,0,-1.3146199,-1.6314676,5.0085025,0,0.25,2,-1.2047898,-0.005575331,1
-6.755526,1.8964952,-3.3174317,-1.8697702,-0.27944586,6.617892,0,41.53032,0.35557434,0,15.319282,0,0,0,-2.516308,0,0,0.13333,0.13333,0.13333,-0.44666395,0,0,0,0,1.9860481,0,4,0,0.4,0.4,0,-0.52380353,0,0,0,0,0,-0.96640116,0,0,0,0,0,-3.851125,0,0,0.2,0,0.4845919,0,0.3393412,-6.0215745,-4.033268,-0.33553347,0,-0.34509873,0,-0.5984882,0.066667,0.066667,0,1.4727468,0.41125894,-3.8027012,1,0.066667,0,-0.4293829,-0.4802692,1
0.82936335,0.8883648,-0.38911554,-0.645273,-10.03161,5.1953945,0,39.50283,-1.2776511,0,14.406657,0.20833,0.20833,0.20833,2.4647741,0.041667,0.041667,0.20833,0.20833,0.20833,-0.9473481,0,0,0,0,2.3117785,0,4,0.333333333,0.041667,0.041667,0,0.60190177,0,0,0,0,0,0.8308577,0,0,0,0,0,5.4176683,0,0,0.20833,0,-1.909779,0,-3.860492,0.9109331,-2.5300624,2.318333,0,-0.37974566,0,-0.9671488,0.33333,0.33333,0,-0.2294852,-1.2711792,6.8959355,0,0.25,2,-0.9157157,-0.91436356,1
-3.6416674,-4.3747697,5.3299446,-0.15793157,1.8915375,7.3481283,0,42.37883,-3.859131,0,16.14242,0,0,0,-0.56581384,0,0,0.44444,0.44444,0.44444,-2.0178297,0,0,0,0.055556,0.17129728,0.5,4,0,0.22222,0.22222,0.055556,-0.7509455,0,0.5,0,0,0,-1.8388572,0.055556,0.055556,0.055556,0,0,5.8694525,0,0,0.38889,0,-0.5060152,0,-2.466428,0.4774674,-4.045567,-3.4496317,0,-0.19141045,1,-1.9053763,0.22222,0.22222,0,-0.5391117,0.18614852,-0.5403273,0.5,0.33333,0,0.052101478,-2.7563424,1
0.5790677,1.515882,-6.4810495,-2.9550545,-9.835852,4.4214864,1,37.646038,-0.4351167,0.083333,14.299834,0.125,0.125,0.125,2.0307126,0.083333,0.083333,0.20833,0.20833,0.20833,-0.45834032,0,0,0,0,1.2192179,0,4,0.25,0.125,0.125,0.041667,0.59229016,0,0,0.041667,0.041667,0,0.9466855,0,0,0,0,0,1.8527985,0,0,0.25,1,-1.38432,0,-1.1082869,1.8721304,1.4505004,1.183088,0,-0.12788537,0,-2.2542696,0.25,0.25,0,-0.78115267,-1.3946857,3.9978604,0,0.125,2,-1.0352707,-0.18715148,1
-6.314787,2.4685915,0.42103186,2.1423876,-2.071762,6.859164,0,43.849148,0.35427165,0.11538,16.153292,0.15385,0.15385,0.15385,-0.8744564,0.038462,0.038462,0.23077,0.23077,0.23077,-3.0312362,0,0,0,0,3.5777023,0,7,0,0.15385,0.15385,0.11538,3.0047822,0,1,0.15385,0.15385,0,1.7311919,0,0,0,0,0,4.356345,0,0,0.19231,3,0.1937333,0,-3.5719671,3.5804882,3.333216,-0.9523109,0,-1.4703287,0,-1.7528566,0.23077,0.23077,0,-0.2961655,0.5912969,4.050773,0,0.11538,0,-1.290776,-0.048007395,1
2.1515443,-0.4312198,-0.72040355,-8.404374,-6.296217,12.473088,0,39.73447,2.7335029,0,14.786992,0,0,0,0.076589614,0,0,0.1875,0.1875,0.1875,1.5469081,0.5,0,0,0,0.510703,1,6,0,0.1875,0.1875,0,-1.7160572,0,0.5,0,0,0,-0.53068227,0,0,0,0,0,-1.8291371,0,0,0.25,0,-1.571308,0,-3.490707,2.4253633,1.1859522,0.5214132,0,0.9993001,0,0.4633293,0.0625,0.0625,0,0.811699,-0.26424572,1.724819,0,0.25,0,0.050368857,-0.22447853,1
-2.4462683,-1.2913641,-0.67982817,1.9003117,2.4178956,-6.058586,0,40.137554,-0.8746779,0.047619,10.195207,0.095238,0.095238,0.095238,0.9916007,0.33333,0.33333,0.071429,0.071429,0.071429,-3.5384078,0,1,0.047619,0.16667,-2.2586935,0,1,1,0.047619,0.047619,0.16667,-0.092946745,0,0.333333333,0.071429,0.071429,2,0.31935224,0.11905,0.11905,0.11905,2,1,-0.41907755,0.02381,0.02381,0.2381,2,-0.25024158,0,3.2705646,4.216167,-3.1196926,-1.0373158,0.333333333,-0.087413475,5,1.2323834,0.35714,0.35714,0,0.485564,1.8911737,2.6126215,0.333333333,0.047619,0,-0.15651211,0.025517182,1
-0.858784,0.2217529,-2.9007893,0.19989501,-4.046819,3.679924,0,40.374557,1.3383216,0.033333,7.6857405,0.13333,0.13333,0.13333,1.1791936,0.066667,0.066667,0.16667,0.16667,0.16667,-1.277719,0,0,0.033333,0.13333,-0.37275285,0.5,4,0,0.13333,0.13333,0.13333,0.38100854,2,0.5,0.033333,0.033333,1,-0.25723597,0.1,0.1,0.1,3,2,-3.1389794,0,0,0.2,1,-0.35792226,0.066667,-2.8846278,0.5810381,0.343044,-0.79151934,0,-0.6521012,3,0.19385374,0.16667,0.16667,0,0.1533105,-0.18463089,1.6770942,0,0.1,2,-0.8957775,-1.0348847,1
-6.4768925,-1.4825135,-8.256867,2.5852618,0.3186835,-4.529262,0,44.829292,-0.40125185,0.033333,13.453282,0.36667,0.36667,0.36667,-0.5720544,0.1,0.1,0.066667,0.066667,0.066667,-0.4668852,0,1,0.033333,0.066667,0.1175583,0,2,0,0.1,0.1,0.066667,0.1585133,1,0,0.033333,0.033333,1,0.631587,0.033333,0.033333,0.033333,1,0,-2.0305197,0.033333,0.033333,0.16667,1,-0.7456484,0.033333,-0.5571116,-2.1254275,0.20432875,-0.8986656,0,-0.43243682,1,1.3494116,0.23333,0.23333,0,0.6971133,-0.5477046,4.898004,0,0.1,6,0.79212004,-0.9488425,1
-4.84455,-4.70155,9.230103,4.148437,7.313392,14.487124,0,43.26893,3.0361586,0,15.546321,0,0,0,-0.2612867,0,0,0.41667,0.41667,0.41667,-0.8005371,1,0,0,0,-1.1268011,0.333333333,6,0,0.25,0.25,0,-0.14806731,0,0,0,0,0,-0.011019513,0,0,0,0,0,6.5126405,0,0,0.25,0,0.48916888,0,4.4671974,0.7447923,3.5342805,0.15947448,0,-0.25090748,0,-1.7645595,0.16667,0.16667,0,-0.2969091,0.82982975,0.5101304,0.666666667,0.16667,0,-0.21713516,1.7503313,1
1.1849389,0.6854336,-2.6374242,-6.872798,-9.164989,11.412413,0,41.59441,1.8539659,0,14.316359,0,0,0,2.1663938,0,0,0.18182,0.18182,0.18182,-0.38581046,0.333333333,0,0,0,1.4922003,0.333333333,7,0.666666667,0.13636,0.13636,0,-1.0448701,2,0.333333333,0,0,0,0.8893762,0,0,0,0,0,-1.9625506,0,0,0.18182,0,-2.8294618,0.090909,0.25486475,1.8216562,2.0414686,0.17979622,0,0.34641412,0,-1.461273,0.13636,0.13636,0,1.3622154,-0.5561012,1.9119356,1,0.18182,0,2.1735716,0.67134064,1
-6.5730596,-0.38571477,-4.0478683,3.8275461,-1.7757199,-4.791005,0,43.24413,3.4999871,0,13.98504,0.16,0.16,0.16,-0.73862165,0.08,0.08,0.16,0.16,0.16,-1.8692521,1,0,0,0,1.1600798,1,4,1,0.12,0.12,0,1.1318175,1,1,0,0,0,0.9327413,0,0,0,0,1,2.883974,0,0,0.16,0,0.7877275,0.04,-1.1575941,1.129047,-0.9031602,0.010912081,0,-0.43976116,0,0.7665751,0.24,0.24,0,0.40037602,-0.25493327,1.5141156,0,0.2,2,0.8925751,-0.44879737,1
5.5362387,2.27387,-5.5564947,-10.84867,-11.592063,9.636489,0,35.15916,1.8005277,0,11.123534,0.0625,0.0625,0.0625,-1.3163338,0,0,0.1875,0.1875,0.1875,3.8219635,0,0,0,0,1.5595226,1,2,0,0.3125,0.3125,0,-1.7246189,0,1,0,0,0,1.0568353,0,0,0,1,0,-2.4048395,0,0,0.3125,0,-3.0087278,0,-3.945011,0.007189555,0.9983755,0.8062976,0,0.7312306,0,0.9248813,0.125,0.125,0,-0.25249502,-0.152181,3.1222448,0,0.1875,0,0.3094595,0.6083196,1
-2.2431183,2.423949,-7.4977508,0.54895043,-0.6591394,-1.5581881,1,41.05344,0.81037164,0.083333,15.22832,0.083333,0.083333,0.083333,0.18069848,0.083333,0.083333,0.16667,0.16667,0.16667,4.1293163,0,0,0,0,-4.0031185,0,2,1,0.33333,0.33333,0,-0.3182948,0,1,0.083333,0.083333,0,1.1185911,0,0,0,0,0,-2.6540012,0,0,0.33333,0,-0.6403158,0,-0.55440325,1.7406374,-1.0194416,-0.94338244,0,-1.3734664,0,-2.6267476,0.083333,0.083333,0,-0.59442544,-0.9226002,-3.7515922,0,0,0,0.9896385,1.2739644,1
5.9221835,1.6343681,-5.397466,-11.282426,-11.563677,9.740724,0,35.2671,2.5750413,0,10.427313,0.0625,0.0625,0.0625,-1.3989875,0,0,0.1875,0.1875,0.1875,3.7947729,0,0,0,0,1.6725252,0.5,2,0,0.3125,0.3125,0,-1.6629168,0,0.5,0,0,0,1.1154706,0,0,0,1,0,-2.5856514,0,0,0.25,0,-3.2516642,0,-4.2905235,-0.31765538,0.820443,1.5456231,0,0.6706561,0,0.9261508,0.125,0.125,0,-0.1642087,-0.0967381,3.1866832,0,0.25,0,0.79372746,0.56619436,1
